"129";"3360";"3420";"http://stream.wusb.stonybrook.edu:8090/content/2Tue-0700.1.pls"
"130";"3420";"3480";"http://stream.wusb.stonybrook.edu:8090/content/2Tue-0900.pls"
"131";"3480";"3540";"http://stream.wusb.stonybrook.edu:8090/content/2Tue-0900.1.pls"
"132";"3540";"3600";"http://stream.wusb.stonybrook.edu:8090/content/2Tue-1100.pls"
"133";"3600";"3660";"http://stream.wusb.stonybrook.edu:8090/content/2Tue-1200.pls"
"134";"3660";"3720";"http://stream.wusb.stonybrook.edu:8090/content/2Tue-1200.1.pls"
"135";"3720";"3750";"http://stream.wusb.stonybrook.edu:8090/content/2Tue-1400.pls"
"136";"3750";"3810";"http://stream.wusb.stonybrook.edu:8090/content/2Tue-1430.pls"
"137";"3810";"3870";"http://stream.wusb.stonybrook.edu:8090/content/2Tue-1430.1.pls"
"138";"3870";"3900";"http://stream.wusb.stonybrook.edu:8090/content/2Tue-1430.2.pls"
"139";"3900";"3960";"http://stream.wusb.stonybrook.edu:8090/content/2Tue-1700.pls"
"140";"5340";"5400";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-1700.pls"
"141";"6780";"6840";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-1700.pls"
"142";"8220";"8280";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-1700.pls"
"147";"3960";"4020";"http://stream.wusb.stonybrook.edu:8090/content/2Tue-1800.pls"
"148";"4020";"4080";"http://stream.wusb.stonybrook.edu:8090/content/2Tue-1900.pls"
"149";"4080";"4140";"http://stream.wusb.stonybrook.edu:8090/content/2Tue-1900.1.pls"
"150";"4140";"4200";"http://stream.wusb.stonybrook.edu:8090/content/2Tue-2100.pls"
"151";"4200";"4260";"http://stream.wusb.stonybrook.edu:8090/content/2Tue-2100.1.pls"
"152";"4260";"4320";"http://stream.wusb.stonybrook.edu:8090/content/2Tue-2100.2.pls"
"153";"4320";"4380";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-0000.pls"
"154";"4380";"4440";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-0000.1.pls"
"155";"4440";"4500";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-0000.2.pls"
"156";"4500";"4560";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-0300.pls"
"157";"4560";"4620";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-0300.1.pls"
"158";"4620";"4680";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-0300.2.pls"
"159";"4680";"4710";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-0300.3.pls"
"160";"4740";"4800";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-0700.pls"
"161";"4800";"4860";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-0700.1.pls"
"162";"4860";"4920";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-0900.pls"
"163";"4920";"4980";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-0900.1.pls"
"164";"4980";"5040";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-1100.pls"
"165";"5040";"5100";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-1100.1.pls"
"166";"5100";"5160";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-1300.pls"
"167";"5160";"5190";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-1400.pls"
"168";"5190";"5250";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-1430.pls"
"169";"5250";"5310";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-1430.1.pls"
"170";"5310";"5340";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-1430.2.pls"
"171";"5400";"5460";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-1800.pls"
"172";"5460";"5520";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-1800.1.pls"
"173";"5520";"5580";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-2000.pls"
"174";"5580";"5640";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-2000.1.pls"
"175";"5640";"5700";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-2200.pls"
"176";"5700";"5760";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-2200.1.pls"
"177";"5760";"5820";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-0000.pls"
"178";"5820";"5880";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-0000.1.pls"
"179";"5880";"5940";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-0000.2.pls"
"180";"5940";"6000";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-0300.pls"
"181";"6000";"6060";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-0300.1.pls"
"182";"6060";"6120";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-0300.2.pls"
"183";"6120";"6150";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-0300.3.pls"
"184";"6180";"6240";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-0700.pls"
"185";"6240";"6300";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-0700.1.pls"
"186";"6300";"6360";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-0700.2.pls"
"187";"6360";"6420";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-1000.pls"
"188";"6420";"6480";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-1000.1.pls"
"189";"6480";"6540";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-1200.pls"
"190";"6540";"6600";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-1200.1.pls"
"191";"6600";"6630";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-1400.pls"
"192";"6630";"6690";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-1430.pls"
"193";"6690";"6750";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-1430.1.pls"
"194";"6750";"6780";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-1430.2.pls"
"195";"6840";"6900";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-1800.pls"
"196";"6900";"6960";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-1900.pls"
"197";"6960";"7020";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-2000.pls"
"198";"7020";"7080";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-2000.1.pls"
"199";"7080";"7140";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-2200.pls"
"200";"7140";"7200";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-2200.1.pls"
"201";"7200";"7260";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-0000.pls"
"202";"7260";"7320";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-0000.1.pls"
"203";"7320";"7380";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-0000.2.pls"
"204";"7380";"7440";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-0300.pls"
"205";"7440";"7500";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-0300.1.pls"
"208";"7500";"7560";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-0300.2.pls"
"207";"7560";"7590";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-0300.3.pls"
"209";"7620";"7680";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-0700.pls"
"210";"7680";"7740";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-0700.1.pls"
"211";"7740";"7800";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-0900.pls"
"212";"7800";"7860";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-0900.1.pls"
"213";"7860";"7920";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-1100.pls"
"214";"7920";"7980";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-1100.1.pls"
"215";"7980";"8040";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-1300.pls"
"217";"8040";"8100";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-1400.pls"
"218";"8100";"8160";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-1500.pls"
"219";"8160";"8220";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-1600.pls"
"219";"8220";"8280";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-1700.pls"
"221";"8280";"8340";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-1800.pls"
"222";"8340";"8400";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-1900.pls"
"223";"8400";"8460";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-1900.1.pls"
"224";"8460";"8520";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-2100.pls"
"225";"8520";"8580";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-2100.1.pls"
"226";"8580";"8610";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-2100.2.pls"
"227";"8610";"8640";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-2330.pls"
"228";"8640";"8700";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-0000.pls"
"229";"8700";"8760";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-0000.1.pls"
"230";"8760";"8820";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-0000.2.pls"
"231";"8820";"8880";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-0300.pls"
"232";"8880";"8940";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-0300.1.pls"
"233";"8940";"9000";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-0300.2.pls"
"234";"9000";"9030";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-0300.3.pls"
"235";"9060";"9120";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-0700.pls"
"236";"9120";"9180";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-0700.1.pls"
"237";"9180";"9240";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-0900.pls"
"238";"9240";"9300";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-0900.1.pls"
"239";"9300";"9360";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-1100.pls"
"240";"9360";"9420";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-1200.pls"
"241";"9420";"9480";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-1200.1.pls"
"242";"9480";"9540";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-1200.2.pls"
"243";"9540";"9600";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-1500.pls"
"244";"9600";"9660";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-1500.1.pls"
"245";"9660";"9720";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-1500.2.pls"
"246";"9720";"9780";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-1800.pls"
"247";"9780";"9840";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-1900.pls"
"248";"9840";"9900";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-1900.1.pls"
"249";"9900";"9930";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-1900.2.pls"
"250";"9930";"9990";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-2130.pls"
"251";"9990";"10050";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-2130.1.pls"
"252";"10050";"10080";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-2130.2.pls"
"253";"9030";"9060";"http://stream.wusb.stonybrook.edu:8090/content/6Sat-0630.pls"
"254";"7590";"7620";"http://stream.wusb.stonybrook.edu:8090/content/5Fri-0630.pls"
"255";"6150";"6180";"http://stream.wusb.stonybrook.edu:8090/content/4Thu-0630.pls"
"257";"4710";"4740";"http://stream.wusb.stonybrook.edu:8090/content/3Wed-0630.pls"
